CrsCode,StationName,Easting,Northing,RevisionNumber,Grid Reference,Latitude,Longitude
BDN,Brading Rail Station,460950,86877,1,SZ 60950 86877,50.678370,-1.1387224
BDT,Bridlington Rail Station,517930,466857,5,TA 17930 66857,54.084130,-0.19872039
BLL,Bardon Mill Rail Station,377918,564486,1,NY 77918 64486,54.974492,-2.3465044
BBS,Bordesley Rail Station,408400,286000,1,SP 08400 86000,52.471871,-1.8777686
BDY,Bredbury Rail Station,392755,391823,2,SJ 92755 91823,53.423152,-2.1104880
BRC,Breich Rail Station,295600,660600,1,NS 95600 60600,55.827311,-3.6681251
BYF,Broughty Ferry Rail Station,346300,730900,1,NO 46300 30900,56.467159,-2.8731523
BMF,Broomfleet Rail Station,487700,427910,2,SE 87700 27910,53.740207,-0.67182837
BGI,Bargeddie Rail Station,270270,663955,2,NS 70270 63955,55.851290,-4.0738073
BGN,Bridgend Rail Station,290769,179848,2,SS 90769 79848,51.506972,-3.5752756
BGG,Brigg Rail Station,500400,406900,3,TA 00400 06900,53.549144,-0.48612474
LRB,London Road (Brighton) Rail Station,531315,105780,1,TQ 31315 05780,50.836661,-0.13650234
BTN,Brighton Rail Station,531000,104920,3,TQ 31000 04920,50.829003,-0.14128036
BRR,Barrhead Rail Station,249840,659320,1,NS 49840 59320,55.803752,-4.3972832
BAA,Barnham Rail Station,495897,104367,1,SU 95897 04367,50.830905,-0.63967993
BGH,Brighouse Rail Station,414660,422440,2,SE 14660 22440,53.698196,-1.7794389
BDG,Bridgeton Rail Station,260732,663992,2,NS 60732 63992,55.848961,-4.2260562
BRF,Brierfield Rail Station,384530,436438,3,SD 84530 36438,53.823979,-2.2364899
BMD,Brimsdown Rail Station,536315,197035,2,TQ 36315 97035,51.655582,-0.030817430
BNF,Briton Ferry Rail Station,274200,194800,2,SS 74200 94800,51.637894,-3.8192522
BHD,Brithdir Rail Station,315200,202000,1,SO 15200 02000,51.710301,-3.2287202
BRX,Brixton Rail Station,531100,175500,1,TQ 31100 75500,51.463297,-0.11418348
BPK,Brookmans Park Rail Station,524119,204007,1,TL 24119 04007,51.721060,-0.20454872
CNP,Conway Park Rail Station,332090,388990,1,SJ 32090 88990,53.393357,-3.0226708
BKC,Birkenhead Central Rail Station,332205,388427,3,SJ 32205 88427,53.388312,-3.0208206
BKN,Birkenhead North Rail Station,329790,390256,2,SJ 29790 90256,53.404433,-3.0575331
BKP,Birkenhead Park Rail Station,331004,389456,2,SJ 31004 89456,53.397404,-3.0391007
BKO,Brookwood Rail Station,495200,156954,1,SU 95200 56954,51.303756,-0.63574787
BRS,Berrylands Rail Station,519700,168070,1,TQ 19700 68070,51.399043,-0.28071366
BUY,Burley Park Rail Station,427900,435165,2,SE 27900 35165,53.812029,-1.5777675
BOM,Bromborough Rail Station,334359,381001,3,SJ 34359 81001,53.321845,-2.9868953
BMR,Bromborough Rake Rail Station,334200,381900,1,SJ 34200 81900,53.329905,-2.9894689
BMC,Bromley Cross Rail Station,372914,413133,3,SD 72914 13133,53.614039,-2.4108988
BLE,Bramley (West Yorks) Rail Station,423990,434400,2,SE 23990 34400,53.805347,-1.6372062
BRM,Barmouth Rail Station,261200,315900,1,SH 61200 15900,52.722889,-4.0565957
BMP,Brampton (Cumbria) Rail Station,355055,559972,2,NY 55055 59972,54.932389,-2.7029472
BMV,Bromsgrove Rail Station,396870,269355,3,SO 96870 69355,52.322285,-2.0473450
BCN,Branchton Rail Station,225000,675500,1,NS 25000 75500,55.940594,-4.8035480
BNT,Brinnington Rail Station,391120,392823,2,SJ 91120 92823,53.432115,-2.1351199
BNH,Barnehurst Rail Station,550115,176210,2,TQ 50115 76210,51.464957,0.15964622
BUU,Burnham-on-Crouch Rail Station,594842,196511,1,TQ 94842 96511,51.633656,0.81402782
BNP,Barnstaple Rail Station,255561,132541,3,SS 55561 32541,51.073968,-4.0631168
BYA,Berney Arms Rail Station,646000,305300,1,TG 46000 05300,52.589786,1.6303755
BGE,Broad Green Rail Station,340699,390337,2,SJ 40699 90337,53.406502,-2.8934839
BCY,Brockley Rail Station,536420,175790,2,TQ 36420 75790,51.464647,-0.037536689
BMN,Bromley North Rail Station,540380,169630,2,TQ 40380 69630,51.408326,0.016992639
BMS,Bromley South Rail Station,540430,168702,2,TQ 40430 68702,51.399975,0.017344032
BME,Broome Rail Station,339900,280900,1,SO 39900 80900,52.422770,-2.8852075
BRA,Brora Rail Station,290657,904141,3,NC 90657 04141,58.012949,-3.8522828
BUH,Brough Rail Station,493870,426555,3,SE 93870 26555,53.726959,-0.57872421
BXB,Broxbourne Rail Station,537403,207228,1,TL 37403 07228,51.746909,-0.011086720
BRL,Barrhill Rail Station,222600,581600,1,NX 22600 81600,55.097003,-4.7817810
BYL,Barry Links Rail Station,354200,733700,1,NO 54200 33700,56.493147,-2.7454417
BCB,Burscough Bridge Rail Station,344457,412406,2,SD 44457 12406,53.605255,-2.8408798
BCJ,Burscough Junction Rail Station,344465,411545,2,SD 44465 11545,53.597518,-2.8406052
BUI,Burnside (Strathclyde) Rail Station,262100,660380,2,NS 62100 60380,55.816925,-4.2023893
BSR,Broadstairs Rail Station,639131,167997,2,TR 39131 67997,51.360673,1.4335606
BRI,Bristol Temple Meads Rail Station,359700,172400,1,ST 59700 72400,51.449142,-2.5813152
BPW,Bristol Parkway Rail Station,362474,179570,2,ST 62474 79570,51.513800,-2.5421630
BAU,Barton-on-Humber Rail Station,502888,422510,2,TA 02888 22510,53.688917,-0.44343672
BUJ,Burton Joyce Rail Station,464490,343330,2,SK 64490 43330,52.983440,-1.0408775
BRE,Brentwood Rail Station,559315,193035,3,TQ 59315 93035,51.613604,0.29958579
BCV,Bruce Grove Rail Station,533795,190110,2,TQ 33795 90110,51.593957,-0.069867067
BDA,Brundall Rail Station,632904,307967,2,TG 32904 07967,52.619482,1.4392988
BGA,Brundall Gardens Rail Station,631470,308340,2,TG 31470 08340,52.623442,1.4184162
BSU,Brunstane Rail Station,331330,672710,1,NT 31330 72710,55.942509,-3.1009860
BRU,Bruton Rail Station,368800,134800,1,ST 68800 34800,51.111637,-2.4470735
BWK,Berwick-upon-Tweed Rail Station,399410,653445,2,NT 99410 53445,55.774336,-2.0109733
BNR,Brockley Whins Rail Station,434590,562900,1,NZ 34590 62900,54.959543,-1.4613533
BYN,Bryn Rail Station,357165,400547,2,SD 57165 00547,53.499865,-2.6472136
BYS,Braystones Rail Station,300100,505978,3,NY 00100 05978,54.439358,-3.5418257
BIA,Bishop Auckland Rail Station,420890,529170,2,NZ 20890 29170,54.657194,-1.6777149
BIA,Bishop Auckland Rail Station,420891,529170,1,NZ 20891 29170,54.657194,-1.6776994
BSC,Bescot Stadium Rail Station,400700,296140,2,SP 00700 96140,52.563091,-1.9911055
BRN,Bearsden Rail Station,254355,671795,2,NS 54355 71795,55.917128,-4.3320200
BBG,Bishopbriggs Rail Station,261000,670100,1,NS 61000 70100,55.903877,-4.2249147
BIS,Bishops Stortford Rail Station,549155,220894,2,TL 49155 20894,51.866690,0.16489411
BSK,Basingstoke Rail Station,463774,152529,2,SU 63774 52529,51.268355,-1.0872638
BIB,Bishop's Lydeard,316388,129039,1,ST 16388 29039,51.054585,-3.1943297
BIP,Bishopstone Rail Station,546930,99908,1,TV 46930 99908,50.780142,0.082756925
BSD,Bearsted Rail Station,579882,156119,1,TQ 79882 56119,51.275820,0.57758038
BSE,Bury St Edmunds Rail Station,585300,265200,2,TL 85300 65200,52.253762,0.71330669
BTO,Betchworth Rail Station,521052,151317,1,TQ 21052 51317,51.248188,-0.26697301
BHG,Bathgate Rail Station,297790,668324,2,NS 97790 68324,55.897151,-3.6360960
BET,Bethnal Green Rail Station,534715,182340,2,TQ 34715 82340,51.523916,-0.059568043
BUL,Butlers Lane Rail Station,411070,299420,1,SP 11070 99420,52.592468,-1.8380201
BLB,Battlesbridge Rail Station,577665,194895,2,TQ 77665 94895,51.624824,0.56528553
BYK,Bentley (S Yorks) Rail Station,456360,405590,3,SE 56360 05590,53.543935,-1.1509485
BTT,Battersby Rail Station,458900,507300,1,NZ 58900 07300,54.457678,-1.0929718
BUC,Buckenham Rail Station,635120,305650,1,TG 35120 05650,52.597737,1.4703254
BGL,Bugle Rail Station,201670,59335,2,SX 01670 59335,50.400347,-4.7921001
BHR,Builth Road Rail Station,302500,253300,1,SO 02500 53300,52.169321,-3.4270325
BLW,Bulwell Rail Station,454040,345010,1,SK 54040 45010,52.999694,-1.1962305
BUE,Bures Rail Station,590310,233920,2,TL 90310 33920,51.971160,0.76914382
BUG,Burgess Hill Rail Station,531625,118805,2,TQ 31625 18805,50.953654,-0.12741285
BUW,Burley-in-Wharfedale Rail Station,416300,445805,2,SE 16300 45805,53.908149,-1.7533719
BUB,Burnley Barracks Rail Station,383095,432760,2,SD 83095 32760,53.790877,-2.2580857
BNC,Burnley Central Rail Station,383960,433050,1,SD 83960 33050,53.793511,-2.2449710
BYM,Burnley Manchester Road Rail Station,383700,432100,1,SD 83700 32100,53.784964,-2.2488672
BUO,Bursledon Rail Station,448985,109585,3,SU 48985 09585,50.883686,-1.3050323
BUT,Burton-on-Trent Rail Station,424200,323200,1,SK 24200 23200,52.805814,-1.6424598
BUS,Busby Rail Station,258220,656430,1,NS 58220 56430,55.780338,-4.2622007
BSH,Bushey Rail Station,511858,195322,2,TQ 11858 95322,51.645580,-0.38474914
BSH,Bushey Rail Station,511818,195340,2,TQ 11818 95340,51.645750,-0.38532126
BUX,Buxton Rail Station,405910,373750,2,SK 05910 73750,53.260720,-1.9128634
BXH,Bexleyheath Rail Station,548320,175995,2,TQ 48320 75995,51.463498,0.13373488
BXD,Buxted Rail Station,549688,123341,1,TQ 49688 23341,50.990011,0.13143893
BFN,Byfleet & New Haw Rail Station,505854,162285,1,TQ 05854 62285,51.349795,-0.48138975
BYE,Bynea Rail Station,254960,199115,1,SS 54960 99115,51.672030,-4.0988807
CAD,Cadoxton Rail Station,313240,168880,1,ST 13240 68880,51.412278,-3.2488953
CGW,Caergwrle Rail Station,330950,357240,1,SJ 30950 57240,53.107862,-3.0329127
CSK,Calstock Rail Station,243428,68775,2,SX 43428 68775,50.497795,-4.2089875
CBG,Cambridge Rail Station,546195,257245,2,TL 46195 57245,52.194066,0.13745647
CMO,Camelon Rail Station,286760,680730,2,NS 86760 80730,56.006090,-3.8176051
CBH,Cambridge Heath (London) Rail Station,534850,183240,1,TQ 34850 83240,51.531971,-0.057279063
CNL,Canley Rail Station,430880,278010,1,SP 30880 78010,52.399239,-1.5475747
CST,London Cannon Street Rail Station,532620,180890,2,TQ 32620 80890,51.511381,-0.090292977
CBB,Carbis Bay Rail Station,152930,38745,5,SW 52930 38745,50.197048,-5.4632629
CDB,Cardiff Bay Rail Station,319074,174883,1,ST 19074 74883,51.467107,-3.1664029
CDQ,Cardiff Queen Street Rail Station,318838,176539,1,ST 18838 76539,51.481960,-3.1701805
CRF,Carfin Rail Station,277490,658850,1,NS 77490 58850,55.807338,-3.9562536
CAK,Cark Rail Station,336520,476235,2,SD 36520 76235,54.177953,-2.9740636
CAR,Carlisle Rail Station,340240,555500,2,NY 40240 55500,54.890650,-2.9331916
CML,Carmyle Rail Station,264930,662230,1,NS 64930 62230,55.834335,-4.1581801
CAG,Carrbridge Rail Station,289878,822465,2,NH 89878 22465,57.279500,-3.8282028
CWS,Caersws Rail Station,302890,291880,2,SO 02890 91880,52.516122,-3.4324981
CFD,Castleford Rail Station,442680,425490,1,SE 42680 25490,53.724076,-1.3546526
CAT,Caterham Rail Station,534120,155420,1,TQ 34120 55420,51.282140,-0.078307118
CFB,Catford Bridge Rail Station,537365,173600,2,TQ 37365 73600,51.444739,-0.024791173
CTF,Catford Rail Station,537260,173560,1,TQ 37260 73560,51.444405,-0.026316595
CYS,Cathays Rail Station,318260,177320,1,ST 18260 77320,51.488897,-3.1786833
CTL,Cattal Rail Station,444640,455925,2,SE 44640 55925,53.997438,-1.3205350
WIR,Wirksworth Rail Station,428990,354022,0,SK 28990 54022,53.082638,-1.5686621
XID,Idridgehay Rail Station,428977,348832,0,SK 28977 48832,53.035986,-1.5693213
CAU,Causeland Rail Station,224830,59110,1,SX 24830 59110,50.405689,-4.4664478
CBP,Castle Bar Park Rail Station,515850,181765,2,TQ 15850 81765,51.522929,-0.33154893
CWB,Colwyn Bay Rail Station,285100,379100,2,SH 85100 79100,53.296357,-3.7254165
COH,Crowborough Rail Station,553472,129725,1,TQ 53472 29725,51.046380,0.18801242
CSD,Cobham & Stoke d'Abernon Rail Station,512341,158897,1,TQ 12341 58897,51.318099,-0.38934636
CBN,Camborne Rail Station,164830,39696,2,SW 64830 39696,50.210435,-5.2974107
CLC,Castle Cary Rail Station,363490,133520,1,ST 63490 33520,51.099813,-2.5227943
CCT,Cathcart Rail Station,258460,660580,1,NS 58460 60580,55.817667,-4.2605360
CDT,Caldicot Rail Station,347400,187600,1,ST 47400 87600,51.584789,-2.7605735
CDD,Cardenden Rail Station,321700,695000,1,NT 21700 95000,56.141254,-3.2616418
CDO,Cardonald Rail Station,253570,664630,1,NS 53570 64630,55.852567,-4.3406924
CDR,Cardross Rail Station,234480,677330,1,NS 34480 77330,55.960377,-4.6530731
CYB,Cefn-y-Bedd Rail Station,331060,356230,1,SJ 31060 56230,53.098798,-3.0310527
CFF,Croftfoot Rail Station,260480,660580,1,NS 60480 60580,55.818255,-4.2283246
CFL,Crossflatts Rail Station,410300,440260,1,SE 10300 40260,53.858464,-1.8448860
CFT,Crofton Park Rail Station,536520,174740,1,TQ 36520 74740,51.455188,-0.036503042
CFH,Chafford Hundred Rail Station,558920,178770,2,TQ 58920 78770,51.485556,0.28744693
CPN,Chapelton (Devon) Rail Station,258075,126080,2,SS 58075 26080,51.016534,-4.0247218
CRT,Chartham Rail Station,610683,155227,1,TR 10683 55227,51.257264,1.0180393
CSR,Chassen Road Rail Station,375640,394440,1,SJ 75640 94440,53.446158,-2.3682329
CTM,Chatham Rail Station,575547,167608,1,TQ 75547 67608,51.380377,0.52115073
CBY,Charlbury Rail Station,435230,219440,1,SP 35230 19440,51.872426,-1.4896938
CCH,Chichester Rail Station,485890,104320,1,SU 85890 04320,50.832052,-0.78174891
CHU,Cheadle Hulme Rail Station,387570,386580,1,SJ 87570 86580,53.375927,-2.1883027
CED,Cheddington Rail Station,492232,218549,1,SP 92232 18549,51.857917,-0.66215184
CTH,Chadwell Heath Rail Station,547650,187610,1,TQ 47650 87610,51.568037,0.12895837
CHE,Cheam Rail Station,524447,163336,1,TQ 24447 63336,51.355477,-0.21416752
CEF,Chapel-en-le-Frith Rail Station,405510,379480,1,SK 05510 79480,53.312229,-1.9187624
CEL,Chelford Rail Station,381385,374850,2,SJ 81385 74850,53.270308,-2.2805770
CPW,Chepstow Rail Station,353600,193700,2,ST 53600 93700,51.640178,-2.6719052
CHN,Cheshunt Rail Station,536647,202307,1,TL 36647 02307,51.702875,-0.023959722
CNO,Chetnole Rail Station,359778,107585,2,ST 59778 07585,50.866361,-2.5729256
CHD,Chesterfield Rail Station,438800,371400,1,SK 38800 71400,53.238219,-1.4201158
CHF,Church Fenton Rail Station,450940,436980,2,SE 50940 36980,53.826599,-1.2275888
CHT,Chathill Rail Station,418630,627040,1,NU 18630 27040,55.536731,-1.7063751
CHI,Chingford Rail Station,539200,194610,1,TQ 39200 94610,51.633085,0.0098970430
CPM,Chippenham Rail Station,392080,173730,4,ST 92080 73730,51.462486,-2.1153939
CRK,Chirk Rail Station,328470,337830,2,SJ 28470 37830,52.933086,-3.0656431
CHK,Chiswick Rail Station,520380,177220,1,TQ 20380 77220,51.481135,-0.26783520
CFO,Chalfont and Latimer Rail Station,499647,197573,1,SU 99647 97573,51.668107,-0.56052638
CHW,Chalkwell Rail Station,585303,185582,2,TQ 85303 85582,51.538717,0.67059259
CHM,Chelmsford Rail Station,570552,207068,1,TL 70552 07068,51.736371,0.46857210
CLD,Chelsfield Rail Station,546950,164020,1,TQ 46950 64020,51.356254,0.10906982
CNM,Cheltenham Spa Rail Station,393242,222099,1,SO 93242 22099,51.897396,-2.0996200
CHL,Chilworth Rail Station,503130,147257,1,TQ 03130 47257,51.215211,-0.52482412
CLY,Chinley Rail Station,403830,382600,2,SK 03830 82600,53.340288,-1.9439407
CHO,Cholsey Rail Station,458452,186039,1,SU 58452 86039,51.570201,-1.1580229
BSV,Buckshaw Parkway Rail Station,356441,419855,0,SD 56441 19855,53.673339,-2.6608299
CRL,Chorley Rail Station,358666,417520,3,SD 58666 17520,53.652534,-2.6268406
CTW,Church & Oswaldtwistle Rail Station,374300,428310,2,SD 74300 28310,53.750519,-2.3912119
CLN,Chapeltown Rail Station,435533,396309,2,SK 35533 96309,53.462335,-1.4662753
CWC,Chappel & Wakes Colne Rail Station,589770,228860,1,TL 89770 28860,51.925904,0.75850117
CHR,Christchurch Rail Station,415300,93200,2,SZ 15300 93200,50.738212,-1.7845460
CHC,Charing Cross (Glasgow) Rail Station,258050,665830,1,NS 58050 65830,55.864680,-4.2698199
CHH,Christs Hospital Rail Station,514800,129200,1,TQ 14800 29200,51.050684,-0.36355633
CLW,Chorleywood Rail Station,502597,196090,1,TQ 02597 96090,51.654247,-0.51832004
CHX,London Charing Cross Rail Station,530235,180455,2,TQ 30235 80455,51.508026,-0.12480219
CHP,Chipstead Rail Station,527685,158275,2,TQ 27685 58275,51.309276,-0.16950322
CIT,Chislehurst Rail Station,543200,169400,1,TQ 43200 69400,51.405555,0.057417972
CRD,Chester Road Rail Station,411460,293100,1,SP 11460 93100,52.535645,-1.8324793
CSN,Chessington North Rail Station,518400,164145,2,TQ 18400 64145,51.364039,-0.30069913
CSS,Chessington South Rail Station,517900,163300,1,TQ 17900 63300,51.356549,-0.30815757
CTR,Chester Rail Station,341335,366985,2,SJ 41335 66985,53.196694,-2.8795935
CSW,Chestfield & Swalecliffe Rail Station,613615,166817,3,TR 13615 66817,51.360240,1.0669306
CTE,Chatelherault Rail Station,274320,654250,1,NS 74320 54250,55.765217,-4.0046743
CYT,Cherry Tree Rail Station,365900,426400,1,SD 65900 26400,53.732869,-2.5183788
CHY,Chertsey Rail Station,503825,166390,2,TQ 03825 66390,51.387067,-0.50931661
CIM,Cilmeri Rail Station,300440,251250,1,SO 00440 51250,52.150528,-3.4565410
CKH,Corkerhill Rail Station,253914,662940,1,NS 53914 62940,55.837499,-4.3342924
CLT,Clacton-on-Sea Rail Station,617600,215300,2,TM 17600 15300,51.794001,1.1540917
CLA,Clandon Rail Station,504560,152714,1,TQ 04560 52714,51.264004,-0.50276609
CPT,Clapton Rail Station,534780,186540,1,TQ 34780 86540,51.561642,-0.057024654
CLR,Clarbeston Road Rail Station,201500,220940,1,SN 01500 20940,51.851664,-4.8835476
CLV,Claverdon Rail Station,420800,264370,1,SP 20800 64370,52.277089,-1.6965598
HYH,Hythe (Essex) Rail Station,601570,224837,1,TM 01570 24837,51.885638,0.92752757
CET,Colchester Town Rail Station,600000,224865,3,TM 00000 24865,51.886454,0.90476252
COL,Colchester Rail Station,599100,226417,2,TL 99100 26417,51.900712,0.89259811
CIR,Caledonian Road & Barnsbury Rail Station,530695,184363,3,TQ 30695 84363,51.543039,-0.11672925
CAC,Caldercruix Rail Station,282030,667700,0,NS 82030 67700,55.887942,-3.8877110
CEA,Cleland Rail Station,280365,658470,1,NS 80365 58470,55.804646,-3.9102439
CFN,Clifton Down Rail Station,357600,174130,1,ST 57600 74130,51.464543,-2.6117408
CLM,Collingham Rail Station,483680,361500,1,SK 83680 61500,53.144085,-0.75039390
CLH,Clitheroe Rail Station,374170,441990,1,SD 74170 41990,53.873465,-2.3943363
CIL,Chilham Rail Station,607800,153700,1,TR 07800 53700,51.244609,0.97589560
CLK,Clock House Rail Station,536370,169550,1,TQ 36370 69550,51.408585,-0.040657061
CLP,Clapham High Street Rail Station,529820,175710,1,TQ 29820 75710,51.465479,-0.13252168
CLJ,Clapham Junction Rail Station,527205,175500,1,TQ 27205 75500,51.464185,-0.17022147
CLJ,Clapham Junction Rail Station,527200,175500,1,TQ 27200 75500,51.464186,-0.17029341
CLJ,Clapham Junction Rail Station,527201,175500,2,TQ 27201 75500,51.464186,-0.17027902
CLJ,Clapham Junction Rail Station,527202,175500,2,TQ 27202 75500,51.464186,-0.17026464
CLJ,Clapham Junction Rail Station,527203,175500,2,TQ 27203 75500,51.464186,-0.17025025
CPY,Clapham (N Yorks) Rail Station,373265,467800,2,SD 73265 67800,54.105384,-2.4103759
CKS,Clarkston Rail Station,257410,657460,1,NS 57410 57460,55.789347,-4.2756437
CLS,Chester-le-Street Rail Station,427190,551170,1,NZ 27190 51170,54.854593,-1.5780153
CLE,Cleethorpes Rail Station,530630,409060,2,TA 30630 09060,53.561905,-0.029220927
CLI,Clifton (Manchester) Rail Station,379230,402915,2,SD 79230 02915,53.522488,-2.3147463
CWL,Colwall Rail Station,375635,242450,1,SO 75635 42450,52.079867,-2.3569500
CYK,Clydebank Rail Station,249768,670121,2,NS 49768 70121,55.900690,-4.4044138
CLG,Claygate Rail Station,515097,163755,1,TQ 15097 63755,51.361212,-0.34824778
CUW,Clunderwen Rail Station,211900,219300,1,SN 11900 19300,51.840538,-4.7318417
CMH,Cwmbach Rail Station,302400,201300,1,SO 02400 01300,51.701926,-3.4137230
CAM,Camberley Rail Station,487573,160441,2,SU 87573 60441,51.336326,-0.74427168
CUB,Cumbernauld Rail Station,276410,673880,2,NS 76410 73880,55.942024,-3.9803343
CBL,Cambuslang Rail Station,263950,660620,1,NS 63950 60620,55.819605,-4.1730083
CMD,Camden Road Rail Station,529175,184185,2,TQ 29175 84185,51.541789,-0.13870090
CMR,Cromer Rail Station,621410,342040,2,TG 21410 42040,52.930083,1.2928244
CMN,Carmarthen Rail Station,241280,219710,2,SN 41280 19710,51.853351,-4.3059608
CAO,Cannock Rail Station,398600,309830,2,SJ 98600 09830,52.686159,-2.0221473
ZCW,Canada Water Rail Station,535475,179475,0,TQ 35475 79475,51.497988,-0.049719833
CNN,Canonbury Rail Station,532380,185040,2,TQ 32380 85040,51.548731,-0.092190926
CAN,Carnoustie Rail Station,356600,734500,1,NO 56600 34500,56.500562,-2.7066003
